country,project,submission_date,activity,subactivity,indicator_id,indicator_level,indicator,classification,unit,baseline,actual_to_date,end_of_compact_target,percent_complete_to_date,notes
Madagascar,Land Tenure,,Activity A: Support the Development of the Malagasy National Land Policy Framework (PNF),N/A,MADAGASCAR_LAND TENURE_0004,Outcome,Proportion of the population informed about land tenure reforms in the Zones,Level,Percentage,0,54,70,,
Madagascar,Land Tenure,,Activity A: Support the Development of the Malagasy National Land Policy Framework (PNF),N/A,MADAGASCAR_LAND TENURE_0005,Process,The framework law for the land tenure reform and defining the PNF  is adopted ,Date,Date,,17-Oct-05,1-Dec-05,Complete,
Madagascar,Land Tenure,,Activity A: Support the Development of the Malagasy National Land Policy Framework (PNF),N/A,MADAGASCAR_LAND TENURE_0006,Process,The law on non-titled private property is adopted,Date,Date,,1-Jan-07,1-Jan-07,Complete,
Madagascar,Land Tenure,,Activity A: Support the Development of the Malagasy National Land Policy Framework (PNF),N/A,MADAGASCAR_LAND TENURE_0007,Process,The law concerning land in the public domain is adopted,Date,Date,,23-Jul-08,1-Jun-08,Complete,
Madagascar,Land Tenure,,Activity A: Support the Development of the Malagasy National Land Policy Framework (PNF),N/A,MADAGASCAR_LAND TENURE_0008,Process,The law regulating land in the state private domain is adopted,Date,Date,,23-Jul-08,1-Jun-08,Complete,
Madagascar,Land Tenure,,Activity A: Support the Development of the Malagasy National Land Policy Framework (PNF),N/A,MADAGASCAR_LAND TENURE_0009,Process,The law concerning land with specific status is adopted,Date,Date,,,1-Oct-08,Pending,
Madagascar,Land Tenure,,Activity A: Support the Development of the Malagasy National Land Policy Framework (PNF),N/A,MADAGASCAR_LAND TENURE_0010,Process,The law concerning titled private property is adopted,Date,Date,,,1-Oct-08,Pending,
Madagascar,Land Tenure,,Activity A: Support the Development of the Malagasy National Land Policy Framework (PNF),N/A,MADAGASCAR_LAND TENURE_0011,Process,The law regulating the independent surveyor’s association is adopted,Date,Date,,,1-Oct-08,Pending,
Madagascar,Land Tenure,,Activity B: Improve the Ability of the land Service Administration to Provide Land Services,N/A,MADAGASCAR_LAND TENURE_0012,Outcome,Number of land documents inventoried in the Zones,Incremental,Number,0,"222,082","222,082",,
Madagascar,Land Tenure,,Activity B: Improve the Ability of the land Service Administration to Provide Land Services,N/A,MADAGASCAR_LAND TENURE_0013,Outcome,Number of land documents inventoried in Antananarivo,Incremental,Number,0,"318,753","318,753",,
Madagascar,Land Tenure,,Activity B: Improve the Ability of the land Service Administration to Provide Land Services,N/A,MADAGASCAR_LAND TENURE_0014,Outcome,Number of land documents restored in the Zones,Incremental,Number,0,"171,732","88,285",195%,
Madagascar,Land Tenure,,Activity B: Improve the Ability of the land Service Administration to Provide Land Services,N/A,MADAGASCAR_LAND TENURE_0015,Outcome,Number of land documents restored in Antananarivo ,Incremental,Number,0,"86,737","106,583",81%,
Madagascar,Land Tenure,,Activity B: Improve the Ability of the land Service Administration to Provide Land Services,N/A,MADAGASCAR_LAND TENURE_0016,Outcome,Number  of land documents digitized in the Zones,Incremental,Number,0,"164,984","88,285",187%,
Madagascar,Land Tenure,,Activity B: Improve the Ability of the land Service Administration to Provide Land Services,N/A,MADAGASCAR_LAND TENURE_0017,Outcome,Number of land documents digitized in Antananarivo ,Incremental,Number,0,"101,979","122,164",83%,
Madagascar,Land Tenure,,Activity B: Improve the Ability of the land Service Administration to Provide Land Services,N/A,MADAGASCAR_LAND TENURE_0018,Outcome,Average time for Land Services Offices to respond to information request by a user,Level,Days,9,,5,,
Madagascar,Land Tenure,,Activity B: Improve the Ability of the land Service Administration to Provide Land Services,N/A,MADAGASCAR_LAND TENURE_0019,Outcome,Average time for Land Services Offices to subdivide a titled parcel into plots,Level,Days,260,,130,,
Madagascar,Land Tenure,,Activity B: Improve the Ability of the land Service Administration to Provide Land Services,N/A,MADAGASCAR_LAND TENURE_0020,Outcome,Average time for Land Services Offices to issue a duplicate copy of title,Level,Days,79,,40,,
Madagascar,Land Tenure,,Activity B: Improve the Ability of the land Service Administration to Provide Land Services,N/A,MADAGASCAR_LAND TENURE_0021,Outcome,Average time for Land Services Offices to respond to issue a new title,Level,Years,6,,3,,
Madagascar,Land Tenure,,Activity B: Improve the Ability of the land Service Administration to Provide Land Services,N/A,MADAGASCAR_LAND TENURE_0022,Outcome,Average cost to a user to obtain information on land legal status from the Land Services Offices,Level,Ariary,"18,000",,"9,000",,
Madagascar,Land Tenure,,Activity B: Improve the Ability of the land Service Administration to Provide Land Services,N/A,MADAGASCAR_LAND TENURE_0023,Outcome,Average cost to a user to subdivide a titled parcel into plots ,Level,Ariary,"312,000",,"156,000",,
Madagascar,Land Tenure,,Activity B: Improve the Ability of the land Service Administration to Provide Land Services,N/A,MADAGASCAR_LAND TENURE_0024,Outcome,Average cost to a user to obtain a duplicate copy of a title from the Land Services Offices,Level,Ariary,"222,000",,"111,000",,
Madagascar,Land Tenure,,Activity B: Improve the Ability of the land Service Administration to Provide Land Services,N/A,MADAGASCAR_LAND TENURE_0025,Outcome,Average cost to a user to obtain a new title from the Land Services Offices,Level,Ariary,"1,334,000",,"667,000",,
Madagascar,Land Tenure,,Activity B: Improve the Ability of the land Service Administration to Provide Land Services,N/A,MADAGASCAR_LAND TENURE_0026,Information,Number of loans using land certificates as collateral  in the Zones,Level,Number,0,8,,,
Madagascar,Land Tenure,,Activity B: Improve the Ability of the land Service Administration to Provide Land Services,N/A,MADAGASCAR_LAND TENURE_0027,Information,Number of beneficiaries of land certificates in the Zones,Cumulative,Number,0,"2,856",,,
Madagascar,Land Tenure,,Activity B: Improve the Ability of the land Service Administration to Provide Land Services,N/A,MADAGASCAR_LAND TENURE_0028,Information,Number of beneficiaries of titles in the Zones and Antananarivo,Cumulative,Number,0,,,,
Madagascar,Land Tenure,,Activity C: Decentralization of Land Management,N/A,MADAGASCAR_LAND TENURE_0029,Outcome,Percent of reported land conflicts resolved on non-titled land in the Zones ,Cumulative,Percentage,0,23.4,67,35%,
Madagascar,Land Tenure,,Activity C: Decentralization of Land Management,N/A,MADAGASCAR_LAND TENURE_0030,Outcome,Number of land certificates delivered in the Zones during the period ,Incremental,Number,0,"20,891","212,000",10%,
Madagascar,Land Tenure,,Activity C: Decentralization of Land Management,N/A,MADAGASCAR_LAND TENURE_0031,Outcome,Number of new guichets fonciers operating in the Zones ,Incremental,Number,0,237,256,93%,
Madagascar,Land Tenure,,Activity C: Decentralization of Land Management,N/A,MADAGASCAR_LAND TENURE_0032,Process,The 256 PLOFs are completed,Date,Date,,,1-Mar-09,Pending,
Madagascar,Land Tenure,,Activity C: Decentralization of Land Management,N/A,MADAGASCAR_LAND TENURE_0033,Information,Average time for the guichets fonciers to respond to information request from a user,Level,Days,,,,,
Madagascar,Land Tenure,,Activity C: Decentralization of Land Management,N/A,MADAGASCAR_LAND TENURE_0034,Information,Average time for the guichets fonciers to subdivide a parcel with a certificate into plots,Level,Days,,,,,
Madagascar,Land Tenure,,Activity C: Decentralization of Land Management,N/A,MADAGASCAR_LAND TENURE_0035,Information,Average time for the guichets fonciers to issue a duplicate copy of a certificate,Level,Days,,,,,
Madagascar,Land Tenure,,Activity C: Decentralization of Land Management,N/A,MADAGASCAR_LAND TENURE_0036,Information,Average time for the guichets fonciers to issue a land certificate,Level,Days,,142,,,
Madagascar,Land Tenure,,Activity C: Decentralization of Land Management,N/A,MADAGASCAR_LAND TENURE_0037,Information,Average cost to a user to obtain land legal status from a guichet foncier,Level,Ariary,,,,,
Madagascar,Land Tenure,,Activity C: Decentralization of Land Management,N/A,MADAGASCAR_LAND TENURE_0038,Information,Average cost to a user to subdivide a parcel of land after the first land right at a guichet foncier,Level,Ariary,,,,,
Madagascar,Land Tenure,,Activity C: Decentralization of Land Management,N/A,MADAGASCAR_LAND TENURE_0039,Information,Average cost to a user to obtain a duplicate copy of a land certificate at a guichet foncier,Level,Ariary,,,,,
Madagascar,Land Tenure,,Activity C: Decentralization of Land Management,N/A,MADAGASCAR_LAND TENURE_0040,Information,Average cost to a user to obtain a land certificate at a guichet foncier,Level,Ariary,,"7,969",,,
Vanuatu,All Projects and Activities,"June 11, 2011",All Activities,N/A,VANUATU_ALL PROJECTS AND ACTIVITIES_0001,Goal,Per Capita Cash Income in Efate,Level,US Dollars,"1,291.00","3,248","1,617.00",600%,"Source: ""Household Income and Expenditure Survey 2010 Poverty Analysis: Monitoring Progress Towards Achieving Income and Poverty Targets in the Transport Sector for Rural Efate and East Coast Santo"", prepared by Kim Robertson, Poverty Consultant, September 2011, pp.21."
Vanuatu,All Projects and Activities,"June 11, 2011",All Activities,N/A,VANUATU_ALL PROJECTS AND ACTIVITIES_0002,Goal,Per Capita Cash Income in Santo,Level,US Dollars,"2,122.00","2,319","2,711.00",33%,"The results show that the cash economy hasn’t developed as far as anticipated in the East Coast of Santo but has exceeded expectations in rural Efate.  Source: Household Income and Expenditure Survey 2010 Poverty Analysis: Monitoring Progress Towards Achieving Income and Poverty Targets in the Transport Sector for Rural Efate and East Coast Santo, prepared by Kim Robertson, Poverty Consultant, September 2011, pp. 21"
Vanuatu,All Projects and Activities,"June 11, 2011",All Activities,N/A,VANUATU_ALL PROJECTS AND ACTIVITIES_0003,Goal,Poverty Rate -  Efate,Level,Percentage,37.7,19.1,31.2,286.2%,"Actual to Date: The poverty rate represents the proportion of the population in households with per capita income below the Basic Needs Poverty Line. Source: Household Income and Expenditure Survey 2010 Poverty Analysis: Monitoring Progress Towards Achieving Income and Poverty Targets in the Transport Sector for Rural Efate and East Coast Santo, prepared by Kim Robertson, Poverty Consultant, September 2011, pp. 7"
Vanuatu,All Projects and Activities,"June 11, 2011",All Activities,N/A,VANUATU_ALL PROJECTS AND ACTIVITIES_0004,Goal,Poverty Rate - Santo,Level,Percentage,14.6,5.2,7.3,129%,"Actual to Date: The poverty rate represents the proportion of the population in households with per capita income below the Basic Needs Poverty Line. Source: Household Income and Expenditure Survey 2010 Poverty Analysis: Monitoring Progress Towards Achieving Income and Poverty Targets in the Transport Sector for Rural Efate and East Coast Santo, prepared by Kim Robertson, Poverty Consultant, September 2011, pp. 33"
Vanuatu,All Projects and Activities,"June 11, 2011",All Activities,N/A,VANUATU_ALL PROJECTS AND ACTIVITIES_0005,Goal,Tourism Employment - Efate,Cumulative,Number,2968          (2007) ,"4,000","3,000",576%,"The sample survey results have been used to estimate direct employment attributable to tourism by estimating value added and the National Accounts data; as a broad estimate of magnitude the results indicate that there are 4,000 full time equivalents (FTEs) resulting from direct employment created by tourism expenditure. These estimates do not include indirect employment or employment due to investment/construction in the sector, but they do include employment resulting from tourist spending in the informal sector. Source: “MCA Vanuatu Final Tourism Survey”, Final Report, prepared by Tourism Research Investment and Planning (TRIP) Consultants, April 2011, Executive Summary, pp. iii."
Vanuatu,All Projects and Activities,"June 11, 2011",All Activities,N/A,VANUATU_ALL PROJECTS AND ACTIVITIES_0006,Goal,Tourism Employment - Santo,Cumulative,Number,427             (2007),,500,,2009 census emplyment in tourism industries in rural east coast Santo was 247. RES results adjusted to ratio of Santo and Efate employment from 2009 census.
Vanuatu,Transport Infrastructure,"June 11, 2011",Activity 2: Institutional Strengthening,N/A,VANUATU_TRANSPORT INFRASTRUCTURE_0001,Output,Kilometers of Efate Ring Road under cyclical maintenance community contracts issued by PWD,Level,Kilometers,0,52.9,92.5,57%,"Effective 28Apr11 (compact end date), 52.9 kilometers of 92.5 kilometers of the Efate Ring Road (57%) were maintained under cyclical maintenance community contracts as per MCC Resident Country Manager debrief.
Effective 26Aug11 (end of compact closure period), 100% of the 92.5 kilometers of the Efate Ring Road were available for approval by the Public Works Department (PWD).
Effective 01Jan12, all contracts (100% of the 92.5 kilometers) for the Efate Ring Road have been signed by PWD and fully funded by the Government of Vanuatu. 
"
Vanuatu,Transport Infrastructure,"June 11, 2011",Activity 2: Institutional Strengthening,N/A,VANUATU_TRANSPORT INFRASTRUCTURE_0002,Output,Kilometers of Santo East Coast Road under cyclical maintenance community contracts issued by PWD,Level,Kilometers,0,14.4,57.2,26%,"Effective 28Apr11 (compact end date), 14.4 kilometers of 57.2 kilometers of the Santo East Coast Road (26%) were maintained under cyclical maintenance community contracts.
Effective 26Aug11 (end of compact closure period), 100% of the 57.2 kilometers of the Santo East Coast Road were available for approval by the Public Works Department (PWD).
Effective 01Jan12, all contracts (100% of the 57.2 kilometers) for the Santo East Coast Road have been signed by PWD and fully funded by the Government of Vanuatu as per MCC Resident Country Manager debrief. 
"
Vanuatu,Transport Infrastructure,"June 11, 2011",Activity 2: Institutional Strengthening,N/A,VANUATU_TRANSPORT INFRASTRUCTURE_0003,Process,MIPU Annual Reports of 2009 Use of Government of Vanuatu Allocation for Road Maintenance delivered to MCC,Date,Date,,Incomplete,31-Oct-2009,Incomplete,
Vanuatu,Transport Infrastructure,"June 11, 2011",Activity 2: Institutional Strengthening,N/A,VANUATU_TRANSPORT INFRASTRUCTURE_0004,Process,MIPU Annual Reports of 2010 Use of Government of Vanuatu Allocation for Road Maintenance delivered to MCC,Date,Date,,Incomplete,31-Oct-2010,Incomplete,
Vanuatu,Transport Infrastructure,"June 11, 2011",Activity 2: Institutional Strengthening,N/A,VANUATU_TRANSPORT INFRASTRUCTURE_0005,Process,MIPU 2011 Annual Road Maintenance Plan Delivered to MCC,Date,Date,,Incomplete,31-Oct-2010,Incomplete,
Vanuatu,Transport Infrastructure,"June 11, 2011",Activity 2: Institutional Strengthening,N/A,VANUATU_TRANSPORT INFRASTRUCTURE_0006,Process,Approval of 2010-2015 National Road Maintenance Strategic Action Plan,Date,Date,,Incomplete,15-Dec-2010,Incomplete,"The 2010-2015 National Road Maintenance Strategic Action Plan is contained within the broader Ministry of Infrastructure and Public Utilities' Infrastructure Plan and, as of the end of compact closure period (26Aug11), had not been approved. "
Vanuatu,Transport Infrastructure,"June 11, 2011",Activity 2: Institutional Strengthening,N/A,VANUATU_TRANSPORT INFRASTRUCTURE_0007,Process,"Amendment of Road Traffic (Control) (Amendment) Act No, 41 if 2006 passed and effective",Date,Date,,Incomplete,15-Dec-2010,Incomplete,"As of the end of the compact closure period (26Aug11), the draft Road Traffic Act was pending review by the State Law Office. It was anticipated that the traffic control amendment to the Road Traffic Act would be approved prior to 30Dec11."
