indicator_id,compact_year,timeframe,q1,q2,q3,q4,yearly_target,percent_complete
HONDURAS_RURAL DEVELOPMENT_0041,5,,,"3,839","6,647","6,784","6,996",
HONDURAS_RURAL DEVELOPMENT_0042,1,,0,,,,,
HONDURAS_RURAL DEVELOPMENT_0042,2,(Sep-2005 to Oct-2006),,146,323,535,811,
HONDURAS_RURAL DEVELOPMENT_0042,3,,,"1,112.7","2,732.1","4,229.9","5,638.5",
HONDURAS_RURAL DEVELOPMENT_0042,4,,,"6,693.6","9,495.3","12,106.8","14,355.7",
HONDURAS_RURAL DEVELOPMENT_0042,5,,,"15,468","17,373","18,895","19,877",
HONDURAS_TRANSPORTATION_0001,1,(Sep-2005 to Oct-2006),,,,,,
HONDURAS_TRANSPORTATION_0001,2,,,,,,,
HONDURAS_TRANSPORTATION_0001,3,,,,,,,
HONDURAS_TRANSPORTATION_0001,4,,,0,0,0,,
HONDURAS_TRANSPORTATION_0001,5,,,,,,,
HONDURAS_TRANSPORTATION_0002,1,(Sep-2005 to Oct-2006),,,,,,
HONDURAS_TRANSPORTATION_0002,2,,,,,,,
HONDURAS_TRANSPORTATION_0002,3,,,,,,,
HONDURAS_TRANSPORTATION_0002,4,,,0,0,0,,
HONDURAS_TRANSPORTATION_0002,5,,,,,,,
HONDURAS_TRANSPORTATION_0003,1,(Sep-2005 to Oct-2006),,,,,,
HONDURAS_TRANSPORTATION_0003,2,,,,,,,
HONDURAS_TRANSPORTATION_0003,3,,,,,,,
HONDURAS_TRANSPORTATION_0003,4,,,,,,,
HONDURAS_TRANSPORTATION_0003,5,,,,,,5.78,
HONDURAS_TRANSPORTATION_0004,1,(Sep-2005 to Oct-2006),,,,,,
HONDURAS_TRANSPORTATION_0004,2,,,,,,,
HONDURAS_TRANSPORTATION_0004,3,,,,,,,
HONDURAS_TRANSPORTATION_0004,4,,,,,,,
HONDURAS_TRANSPORTATION_0004,5,,,,,,,
HONDURAS_TRANSPORTATION_0005,1,(Sep-2005 to Oct-2006),,,,,,
HONDURAS_TRANSPORTATION_0005,2,,,,,,,
HONDURAS_TRANSPORTATION_0005,3,,,,,,,
HONDURAS_TRANSPORTATION_0005,4,,,,,,,
HONDURAS_TRANSPORTATION_0005,5,,,,,,"9,447",
HONDURAS_TRANSPORTATION_0006,1,(Sep-2005 to Oct-2006),,,,,,
HONDURAS_TRANSPORTATION_0006,2,,,,,,,
HONDURAS_TRANSPORTATION_0006,3,,,,,,,
HONDURAS_TRANSPORTATION_0006,4,,,,,,,
HONDURAS_TRANSPORTATION_0006,5,,,,,,"6,104",
HONDURAS_TRANSPORTATION_0007,1,(Sep-2005 to Oct-2006),,,,,,
HONDURAS_TRANSPORTATION_0007,2,,,,,,,
HONDURAS_TRANSPORTATION_0007,3,,,,,,,
HONDURAS_TRANSPORTATION_0007,4,,,,,,,
HONDURAS_TRANSPORTATION_0007,5,,,,,,7594,
HONDURAS_TRANSPORTATION_0008,1,(Sep-2005 to Oct-2006),,,,,,
HONDURAS_TRANSPORTATION_0008,2,,,,,,,
HONDURAS_TRANSPORTATION_0008,3,,,,,,,
HONDURAS_TRANSPORTATION_0008,4,,,,,,,
HONDURAS_TRANSPORTATION_0008,5,,,,,,887,
HONDURAS_TRANSPORTATION_0009,1,(Sep-2005 to Oct-2006),,,,,,
HONDURAS_TRANSPORTATION_0009,2,,,,,,,
HONDURAS_TRANSPORTATION_0009,3,,,,,,,
HONDURAS_TRANSPORTATION_0009,4,,,,,,,
HONDURAS_TRANSPORTATION_0009,5,,,,,,,
HONDURAS_TRANSPORTATION_0010,1,(Sep-2005 to Oct-2006),,,,,,
HONDURAS_TRANSPORTATION_0010,2,,,,,,,
HONDURAS_TRANSPORTATION_0010,3,,,,,,,
HONDURAS_TRANSPORTATION_0010,4,,,,,,,
HONDURAS_TRANSPORTATION_0010,5,,,,,,1.9,0%
HONDURAS_TRANSPORTATION_0011,1,(Sep-2005 to Oct-2006),,,,,,
HONDURAS_TRANSPORTATION_0011,2,,,,,,,
HONDURAS_TRANSPORTATION_0011,3,,,,,,,
HONDURAS_TRANSPORTATION_0011,4,,,,,,,
HONDURAS_TRANSPORTATION_0011,5,,,,,,1.9,0%
HONDURAS_TRANSPORTATION_0012,1,(Sep-2005 to Oct-2006),,,,,,
HONDURAS_TRANSPORTATION_0012,2,,,,,,,
HONDURAS_TRANSPORTATION_0012,3,,,,,,,
HONDURAS_TRANSPORTATION_0012,4,,,,,,,
HONDURAS_TRANSPORTATION_0012,5,,,,,2.2,1.9,116%
HONDURAS_TRANSPORTATION_0013,1,(Sep-2005 to Oct-2006),,,,,,
HONDURAS_TRANSPORTATION_0013,2,,,,,,,
HONDURAS_TRANSPORTATION_0013,3,,,,,,,
HONDURAS_TRANSPORTATION_0013,4,,,,,,,
HONDURAS_TRANSPORTATION_0013,5,,,,,3.2,1.9,168%
HONDURAS_TRANSPORTATION_0014,1,(Sep-2005 to Oct-2006),,,,,,
HONDURAS_TRANSPORTATION_0014,2,,,,,,,
HONDURAS_TRANSPORTATION_0014,3,,,,,,,
HONDURAS_TRANSPORTATION_0014,4,,,,,,,
HONDURAS_TRANSPORTATION_0014,5,,,,,3.2,2.5,128%
HONDURAS_TRANSPORTATION_0015,1,(Sep-2005 to Oct-2006),,,,,,
HONDURAS_TRANSPORTATION_0015,2,,,,,,,
HONDURAS_TRANSPORTATION_0015,3,,,,,,,
HONDURAS_TRANSPORTATION_0015,4,,,,,,,
HONDURAS_TRANSPORTATION_0015,5,,,,,,,
HONDURAS_TRANSPORTATION_0016,1,(Sep-2005 to Oct-2006),,,,,,
HONDURAS_TRANSPORTATION_0016,2,,,,,,,
HONDURAS_TRANSPORTATION_0016,3,,,,,,,
HONDURAS_TRANSPORTATION_0016,4,,,,,,,
HONDURAS_TRANSPORTATION_0016,5,,,,23.7,49.5,109,45%
HONDURAS_TRANSPORTATION_0017,1,(Sep-2005 to Oct-2006),,,,,,
HONDURAS_TRANSPORTATION_0017,2,,,,,,,
HONDURAS_TRANSPORTATION_0017,3,,,,,,,
HONDURAS_TRANSPORTATION_0017,4,,,,,32,,
HONDURAS_TRANSPORTATION_0017,5,,48.6,58.3,63.9,65.5,65.5,100%
HONDURAS_TRANSPORTATION_0018,1,(Sep-2005 to Oct-2006),,,,,,
HONDURAS_TRANSPORTATION_0018,2,,,,,,,
HONDURAS_TRANSPORTATION_0018,3,,,,,,,
HONDURAS_TRANSPORTATION_0018,4,,,,,116.4,,
HONDURAS_TRANSPORTATION_0018,5,,216.1,397.9,432.9,495.12,499,99%
HONDURAS_TRANSPORTATION_0019,1,(Sep-2005 to Oct-2006),,,,,,
HONDURAS_TRANSPORTATION_0019,2,,,,,,,
HONDURAS_TRANSPORTATION_0019,3,,,,,,,
HONDURAS_TRANSPORTATION_0019,4,,,,13,13,4,325%
HONDURAS_TRANSPORTATION_0019,5,,13.1,13.1,13.4,19.27,65,30%
HONDURAS_TRANSPORTATION_0020,1,(Sep-2005 to Oct-2006),,,,,,
HONDURAS_TRANSPORTATION_0020,2,,,,,,,
HONDURAS_TRANSPORTATION_0020,3,,,,,,,
HONDURAS_TRANSPORTATION_0020,4,,9.1,9.1,9.9,22.3,14,159%
HONDURAS_TRANSPORTATION_0020,5,,24.5,30.3,43.2,49.7,83,60%
HONDURAS_TRANSPORTATION_0021,1,(Sep-2005 to Oct-2006),,,,,,
HONDURAS_TRANSPORTATION_0021,2,,,,,,,
HONDURAS_TRANSPORTATION_0021,3,,,,,9.1,,
HONDURAS_TRANSPORTATION_0021,4,,11,16.4,24.4,45.7,32,143%
HONDURAS_TRANSPORTATION_0021,5,,61.7,83.7,84.3,90.6,100,91%
HONDURAS_TRANSPORTATION_0022,1,(Sep-2005 to Oct-2006),,,,,,
HONDURAS_TRANSPORTATION_0022,2,,,,,,,
HONDURAS_TRANSPORTATION_0022,3,,,,,8.8,,
HONDURAS_TRANSPORTATION_0022,4,,10.7,19.9,30.3,47.2,32,148%
HONDURAS_TRANSPORTATION_0022,5,,56.5,70.7,79.4,98.4,100,98%
HONDURAS_TRANSPORTATION_0023,1,(Sep-2005 to Oct-2006),,,,,,
HONDURAS_TRANSPORTATION_0023,2,,,,,,,
HONDURAS_TRANSPORTATION_0023,3,,,,,,,
HONDURAS_TRANSPORTATION_0023,4,,0.5,14.6,17.6,33.6,42,80%
HONDURAS_TRANSPORTATION_0023,5,,50.4,66.8,82.4,92.5,100,93%
HONDURAS_TRANSPORTATION_0024,1,(Sep-2005 to Oct-2006),,,,,,
HONDURAS_TRANSPORTATION_0024,2,,,,,,,
HONDURAS_TRANSPORTATION_0024,3,,,,,0.7,,
HONDURAS_TRANSPORTATION_0024,4,,16.5,24.4,42.0,70.0,82,85%
HONDURAS_TRANSPORTATION_0024,5,,76.5,76.9,77,98.55,100,99%
HONDURAS_TRANSPORTATION_0025,1,(Sep-2005 to Oct-2006),,,,,,
HONDURAS_TRANSPORTATION_0025,2,,,,,,,
HONDURAS_TRANSPORTATION_0025,3,,,,,,,
HONDURAS_TRANSPORTATION_0025,4,,8.9,14.9,37.2,74.4,42,177%
HONDURAS_TRANSPORTATION_0025,5,,93.19,93.56,100,100,100,100%
HONDURAS_TRANSPORTATION_0026,1,(Sep-2005 to Oct-2006),,,,,,
HONDURAS_TRANSPORTATION_0026,2,,,,,,,
HONDURAS_TRANSPORTATION_0026,3,,,,,"2,470,000",,
HONDURAS_TRANSPORTATION_0026,4,,,,,,,
HONDURAS_TRANSPORTATION_0026,5,,,,,,,
HONDURAS_TRANSPORTATION_0027,1,(Sep-2005 to Oct-2006),,,,,,
HONDURAS_TRANSPORTATION_0027,2,,,,,,,
HONDURAS_TRANSPORTATION_0027,3,,,,,"260,000",,
HONDURAS_TRANSPORTATION_0027,4,,,,,,,
HONDURAS_TRANSPORTATION_0027,5,,,,,,,
HONDURAS_TRANSPORTATION_0028,1,(Sep-2005 to Oct-2006),,,,,,
HONDURAS_TRANSPORTATION_0028,2,,,,,,,
HONDURAS_TRANSPORTATION_0028,3,,,,,10.5,,
HONDURAS_TRANSPORTATION_0028,4,,,,,,,
HONDURAS_TRANSPORTATION_0028,5,,,,,,,
HONDURAS_TRANSPORTATION_0029,1,(Sep-2005 to Oct-2006),,,,,,
HONDURAS_TRANSPORTATION_0029,2,,,,,,,
HONDURAS_TRANSPORTATION_0029,3,,,,,"45,700,000",,
HONDURAS_TRANSPORTATION_0029,4,,"114,600,000","122,300,000","169,700,000","169,700,000",,
HONDURAS_TRANSPORTATION_0029,5,,"166,300,000","171,400,000","171,400,000","179,400,000",,
HONDURAS_TRANSPORTATION_0030,1,(Sep-2005 to Oct-2006),,,,,,
HONDURAS_TRANSPORTATION_0030,2,,,,,,,
HONDURAS_TRANSPORTATION_0030,3,,,,,"3,900,000",,
HONDURAS_TRANSPORTATION_0030,4,,"11,500,000","17,100,000","32,500,000","56,100,000",,
HONDURAS_TRANSPORTATION_0030,5,,"69,833,050","86,023,571","99,738,452","117,500,000",,
HONDURAS_TRANSPORTATION_0031,1,(Sep-2005 to Oct-2006),,,,,,
HONDURAS_TRANSPORTATION_0031,2,,,,,,,
HONDURAS_TRANSPORTATION_0031,3,,,,,8.6,,
HONDURAS_TRANSPORTATION_0031,4,,10,14,19.2,33.1,,
HONDURAS_TRANSPORTATION_0031,5,,42,50.18,58.19,65.49,,
HONDURAS_TRANSPORTATION_0032,1,(Sep-2005 to Oct-2006),,,,,,
HONDURAS_TRANSPORTATION_0032,2,,,,,,,
HONDURAS_TRANSPORTATION_0032,3,,,,,151,,
HONDURAS_TRANSPORTATION_0032,4,,128.5,172.6,172.6,487.4,,
HONDURAS_TRANSPORTATION_0032,5,,627,627,671.79,673,,
HONDURAS_TRANSPORTATION_0033,1,(Sep-2005 to Oct-2006),,,,,,
HONDURAS_TRANSPORTATION_0033,2,,,,,,,
HONDURAS_TRANSPORTATION_0033,3,,,,,151,,
HONDURAS_TRANSPORTATION_0033,4,,128.5,172.6,172.6,487.4,,
HONDURAS_TRANSPORTATION_0033,5,,487,570.86,671.79,673,,
HONDURAS_TRANSPORTATION_0034,1,(Sep-2005 to Oct-2006),,,,,,
HONDURAS_TRANSPORTATION_0034,2,,,,,,,
HONDURAS_TRANSPORTATION_0034,3,,,,,,,
HONDURAS_TRANSPORTATION_0034,4,,,,,148,,
HONDURAS_TRANSPORTATION_0034,5,,310,479.89,540.71,610.122,,
HONDURAS_TRANSPORTATION_0035,1,(Sep-2005 to Oct-2006),,,,,,
HONDURAS_TRANSPORTATION_0035,2,,,,,,,
HONDURAS_TRANSPORTATION_0035,3,,,,,91,92,99%
HONDURAS_TRANSPORTATION_0035,4,,125,143,185,188,526,36%
HONDURAS_TRANSPORTATION_0035,5,,204,209,211,221,526,42%
HONDURAS_TRANSPORTATION_0036,1,(Sep-2005 to Oct-2006),,,,,,
HONDURAS_TRANSPORTATION_0036,2,,,,,,,
HONDURAS_TRANSPORTATION_0036,3,,,,,17,20,85%
HONDURAS_TRANSPORTATION_0036,4,,17,17,17,17,144,12%
HONDURAS_TRANSPORTATION_0036,5,,17,17,17,17,144,12%
HONDURAS_TRANSPORTATION_0037,1,(Sep-2005 to Oct-2006),,,,,,
HONDURAS_TRANSPORTATION_0037,2,,,,,,,
HONDURAS_TRANSPORTATION_0037,3,,,7,,9,12,75%
HONDURAS_TRANSPORTATION_0037,4,,9,12,24,25,16,156%
HONDURAS_TRANSPORTATION_0037,5,,26,26,26,26,16,163%
MADAGASCAR_ABIP_0001,1,(Jul-2005 to Jun-2006),,,,,,
MADAGASCAR_ABIP_0001,2,,,,14,14,,
MADAGASCAR_ABIP_0001,3,,2,0,0,40,,
MADAGASCAR_ABIP_0001,4,,254,522,438,608,"6,400",28%
MADAGASCAR_ABIP_0001,5,,,,,,"6,400",
MADAGASCAR_ABIP_0002,1,(Jul-2005 to Jun-2006),,,,,,
MADAGASCAR_ABIP_0002,2,,,,,,,
MADAGASCAR_ABIP_0002,3,,,,,,,
MADAGASCAR_ABIP_0002,4,,0,0,0,1,150,1%
MADAGASCAR_ABIP_0002,5,,,,,,150,
MADAGASCAR_ABIP_0003,1,(Jul-2005 to Jun-2006),,,,,,
MADAGASCAR_ABIP_0003,2,,,,,,,
MADAGASCAR_ABIP_0003,3,,,,,,,
MADAGASCAR_ABIP_0003,4,,,,,,11,
MADAGASCAR_ABIP_0003,5,,,,,,20,
MADAGASCAR_ABIP_0004,1,(Jul-2005 to Jun-2006),,,,,,
MADAGASCAR_ABIP_0004,2,,,,,,,
MADAGASCAR_ABIP_0004,3,,,,,,,
MADAGASCAR_ABIP_0004,4,,,,,,16,
MADAGASCAR_ABIP_0004,5,,,,,,30,
MADAGASCAR_ABIP_0005,1,(Jul-2005 to Jun-2006),,,,,,
MADAGASCAR_ABIP_0005,2,,,,266,113,300,126%
MADAGASCAR_ABIP_0005,3,,88,223,951,45,692,189%
MADAGASCAR_ABIP_0005,4,,125,,,,221,57%
MADAGASCAR_ABIP_0005,5,,,,,,,
MADAGASCAR_ABIP_0006,1,(Jul-2005 to Jun-2006),,,,,,
MADAGASCAR_ABIP_0006,2,,149,"1,425",854,953,"10,900",31%
MADAGASCAR_ABIP_0006,3,,"1,907","6,169","6,890","7,108","17,700",125%
MADAGASCAR_ABIP_0006,4,,"2,105","2,712",537,469,"3,400",171%
MADAGASCAR_ABIP_0006,5,,,,,,,
MADAGASCAR_ABIP_0007,1,(Jul-2005 to Jun-2006),,,,,,
MADAGASCAR_ABIP_0007,2,,,67,327,164,"2,180",26%
MADAGASCAR_ABIP_0007,3,,125,"2,207",82,"1,421","4,641",83%
MADAGASCAR_ABIP_0007,4,,839,"2,641",906,871,"5,979",88%
MADAGASCAR_ABIP_0007,5,,,,,,,
MADAGASCAR_ABIP_0008,1,(Jul-2005 to Jun-2006),,,,,,
MADAGASCAR_ABIP_0008,2,,,53,46,6,80,131%
MADAGASCAR_ABIP_0008,3,,51,55,11,1,185,64%
MADAGASCAR_ABIP_0008,4,,6,71,2,22,35,289%
MADAGASCAR_ABIP_0008,5,,,,,,,
MADAGASCAR_ABIP_0009,1,(Jul-2005 to Jun-2006),,,,,,
MADAGASCAR_ABIP_0009,2,,,3,,2,80,6%
MADAGASCAR_ABIP_0009,3,,1,7,0,0,154,5%
MADAGASCAR_ABIP_0009,4,,0,11,3,22,66,55%
MADAGASCAR_ABIP_0009,5,,,,,,,
MADAGASCAR_ABIP_0010,1,(Jul-2005 to Jun-2006),,,,,,
MADAGASCAR_ABIP_0010,2,,,,,,,
MADAGASCAR_ABIP_0010,3,,,,,,,
MADAGASCAR_ABIP_0010,4,,,,,,,
MADAGASCAR_ABIP_0010,5,,,,,,"4,500",0%
MADAGASCAR_ABIP_0011,1,(Jul-2005 to Jun-2006),,,,,,
MADAGASCAR_ABIP_0011,2,,,,,,,
MADAGASCAR_ABIP_0011,3,,,,,,,
MADAGASCAR_ABIP_0011,4,,,,,,,
MADAGASCAR_ABIP_0011,5,,,,,,"4,500",0%
MADAGASCAR_ABIP_0012,1,(Jul-2005 to Jun-2006),,,,,,
MADAGASCAR_ABIP_0012,2,,,,,,,
MADAGASCAR_ABIP_0012,3,,,,,,,
MADAGASCAR_ABIP_0012,4,,,,,,,
MADAGASCAR_ABIP_0012,5,,,,,,"1,800",0%
MADAGASCAR_ABIP_0013,1,(Jul-2005 to Jun-2006),,,,,,
MADAGASCAR_ABIP_0013,2,,,,,,,
MADAGASCAR_ABIP_0013,3,,,,,,,
MADAGASCAR_ABIP_0013,4,,,,,,,
MADAGASCAR_ABIP_0013,5,,,,,,"1,350",0%
MADAGASCAR_ABIP_0014,1,(Jul-2005 to Jun-2006),,,,,,
MADAGASCAR_ABIP_0014,2,,,,,,,
MADAGASCAR_ABIP_0014,3,,,,,40,42,95%
MADAGASCAR_ABIP_0014,4,,,,,,,
MADAGASCAR_ABIP_0014,5,,,,,,,
MADAGASCAR_ABIP_0015,1,(Jul-2005 to Jun-2006),,,,,,
MADAGASCAR_ABIP_0015,2,,,,,,,
MADAGASCAR_ABIP_0015,3,,,,,,,
MADAGASCAR_ABIP_0015,4,,,,,,,
MADAGASCAR_ABIP_0015,5,,,,,,,
MADAGASCAR_ABIP_0016,1,(Jul-2005 to Jun-2006),,,,,,
MADAGASCAR_ABIP_0016,2,,,,,,,
MADAGASCAR_ABIP_0016,3,,,,,,,
MADAGASCAR_ABIP_0016,4,,,,,,,
MADAGASCAR_ABIP_0016,5,,,,,,,
MADAGASCAR_ABIP_0017,1,(Jul-2005 to Jun-2006),,,,,,
MADAGASCAR_ABIP_0017,2,,,,,,,
MADAGASCAR_ABIP_0017,3,,,,,,,
MADAGASCAR_ABIP_0017,4,,,,,,,
MADAGASCAR_ABIP_0017,5,,,,,,,
MADAGASCAR_ABIP_0018,1,(Jul-2005 to Jun-2006),,,,,,
MADAGASCAR_ABIP_0018,2,,,,,,,
MADAGASCAR_ABIP_0018,3,,,,,,,
MADAGASCAR_ABIP_0018,4,,,,,,,
MADAGASCAR_ABIP_0018,5,,,,,,,
MADAGASCAR_ABIP_0019,1,(Jul-2005 to Jun-2006),, ,87,591,,
MADAGASCAR_ABIP_0019,2,,490,586,"1,012",500,"3,200",81%
MADAGASCAR_ABIP_0019,3,,807,"1,564",853,546,"4,873",77%
MADAGASCAR_ABIP_0019,4,,329,162,159,65,"5,193",14%
MADAGASCAR_ABIP_0019,5,,,,,,"1,534",
MADAGASCAR_ABIP_0020,1,(Jul-2005 to Jun-2006),,,,,,
MADAGASCAR_ABIP_0020,2,,,,,,,
MADAGASCAR_ABIP_0020,3,,,,,,,
MADAGASCAR_ABIP_0020,4,,,,,,,
MADAGASCAR_ABIP_0020,5,,,,,,,
MADAGASCAR_ABIP_0021,1,(Jul-2005 to Jun-2006),,,2,1,,
MADAGASCAR_ABIP_0021,2,,26,199,55,38,200,159%
MADAGASCAR_ABIP_0021,3,,95,35,2,0,259,51%
MADAGASCAR_ABIP_0021,4,,4,24,3,10,138,30%
MADAGASCAR_ABIP_0021,5,,,,,,,
MADAGASCAR_ABIP_0022,1,(Jul-2005 to Jun-2006),,,,,,
MADAGASCAR_ABIP_0022,2,,,183,49,39,300,90%
MADAGASCAR_ABIP_0022,3,,174,326,5,53,447,125%
MADAGASCAR_ABIP_0022,4,,0,6,0,2,177,5%
MADAGASCAR_ABIP_0022,5,,,,,,,
MADAGASCAR_ABIP_0001,1,(Jul-2005 to Jun-2006),,,"201,951","205,177",,
MADAGASCAR_ABIP_0001,2,,"208,542","212,773","216,343","219,722",,
MADAGASCAR_ABIP_0001,3,,"223,080","226,252","229,630","233,026","225,406",128%
MADAGASCAR_ABIP_0001,4,,"236,015","238,611","240,834","242,608","241,648",102%
MADAGASCAR_ABIP_0001,5,,,,,,"275,000",
MADAGASCAR_ABIP_0002,1,(Jul-2005 to Jun-2006),,,"14,283,220","14,447,591",,
MADAGASCAR_ABIP_0002,2,,"14,845,735","15,064,463","16,375,812","16,372,545",,
MADAGASCAR_ABIP_0002,3,,"16,598,986","17,173,892","18,458,719","18,408,234","17,452,987",124%
MADAGASCAR_ABIP_0002,4,,"18,474,922","18,722,340","19,506,036","19,761,810","25,455,279",53%
MADAGASCAR_ABIP_0002,5,,,,,,,
MADAGASCAR_ABIP_0003,1,(Jul-2005 to Jun-2006),,,"18,857","78,971",,
MADAGASCAR_ABIP_0003,2,,"82,044","81,917","119,997","88,348","102,363",48%
MADAGASCAR_ABIP_0003,3,,"93,395","95,823",,,,
MADAGASCAR_ABIP_0003,4,,,,,,"176,803",
MADAGASCAR_ABIP_0003,5,,,,,,,
MADAGASCAR_ABIP_0004,1,(Jul-2005 to Jun-2006),,,"22,334,000","134,608,500",,
MADAGASCAR_ABIP_0004,2,,"146,885,500","160,934,000","155,386,500","159,197,000","142,200,310",299%
MADAGASCAR_ABIP_0004,3,,"164,859,000","202,548,889",,,,
MADAGASCAR_ABIP_0004,4,,,,,,"169,081,048",
MADAGASCAR_ABIP_0004,5,,,,,,,
MADAGASCAR_ABIP_0005,1,(Jul-2005 to Jun-2006),,,"82,850","87,444",,
MADAGASCAR_ABIP_0005,2,,"91,077","92,571","97,563","100,341","81,622",352%
MADAGASCAR_ABIP_0005,3,,"103,347","109,176",,,,
MADAGASCAR_ABIP_0005,4,,,,,,"104,000",
MADAGASCAR_ABIP_0005,5,,,,,,,
MADAGASCAR_ABIP_0006,1,(Jul-2005 to Jun-2006),,,"5,253,712","5,463,222",,
MADAGASCAR_ABIP_0006,2,,"5,707,137","6,429,406","6,974,412","7,091,158","5,559,786",311%
MADAGASCAR_ABIP_0006,3,,"6,688,686","8,652,132",,,,
MADAGASCAR_ABIP_0006,4,,,,,,"7,700,000",
MADAGASCAR_ABIP_0006,5,,,,,,,
MADAGASCAR_ABIP_0007,1,(Jul-2005 to Jun-2006),,,"14,071","19,431",,
MADAGASCAR_ABIP_0007,2,,"20,405","18,003","20,218","22,878","13,487",634%
MADAGASCAR_ABIP_0007,3,,"23,358","25,733",,,,
MADAGASCAR_ABIP_0007,4,,,,,,"19,000",
MADAGASCAR_ABIP_0007,5,,,,,,,
MADAGASCAR_ABIP_0008,1,(Jul-2005 to Jun-2006),,,"3,721,903","4,929,222",,
MADAGASCAR_ABIP_0008,2,,"5,181,061","4,665,424","4,970,923","5,832,336","5,129,017",159%
MADAGASCAR_ABIP_0008,3,,"6,146,417","7,307,623",,,,
MADAGASCAR_ABIP_0008,4,,,,,,"9,000,000",
MADAGASCAR_ABIP_0008,5,,,,,,,
MADAGASCAR_ABIP_0009,1,(Jul-2005 to Jun-2006),,,,,,
MADAGASCAR_ABIP_0009,2,,"36,261","38,595","41,575","44,500","57,423",-73%
MADAGASCAR_ABIP_0009,3,,"48,470","52,491",,,,
MADAGASCAR_ABIP_0009,4,,,,,,"79,729",
MADAGASCAR_ABIP_0009,5,,,,,,,
MADAGASCAR_ABIP_0010,1,(Jul-2005 to Jun-2006),,,"8,676,000","53,319,500",,
MADAGASCAR_ABIP_0010,2,,"59,674,000","74,098,000","69,082,500","74,849,000","60,234,180",315%
MADAGASCAR_ABIP_0010,3,,"87,370,000","115,195,000",,,,
MADAGASCAR_ABIP_0010,4,,,,,,"83,403,877",
MADAGASCAR_ABIP_0010,5,,,,,,,
MADAGASCAR_ABIP_0011,1,(Jul-2005 to Jun-2006),,,,,,
MADAGASCAR_ABIP_0011,2,,,,,,,
MADAGASCAR_ABIP_0011,3,,,,"57,178","58,739",,
MADAGASCAR_ABIP_0011,4,,"111,662","102,494","109,273","111,122","113,461",96%
MADAGASCAR_ABIP_0011,5,,,,,,"125,600",
MADAGASCAR_ABIP_0012,1,(Jul-2005 to Jun-2006),,,,,,
MADAGASCAR_ABIP_0012,2,,,,,,,
MADAGASCAR_ABIP_0012,3,,,,"1,464,208","1,536,093",,
MADAGASCAR_ABIP_0012,4,,"7,894,550","8,283,161","8,919,966","8,957,612","8,157,889",112%
MADAGASCAR_ABIP_0012,5,,,,,,,
MADAGASCAR_ABIP_0013,1,(Jul-2005 to Jun-2006),,,,,,
MADAGASCAR_ABIP_0013,2,,,,,,,
MADAGASCAR_ABIP_0013,3,,,,"17,938","27,967",,
MADAGASCAR_ABIP_0013,4,,"29,147","27,151","21,928","29,988",TBD,
MADAGASCAR_ABIP_0013,5,,,,,,TBD,
MADAGASCAR_ABIP_0014,1,(Jul-2005 to Jun-2006),,,,,,
MADAGASCAR_ABIP_0014,2,,,,,,,
MADAGASCAR_ABIP_0014,3,,,,"5,112,922","11,217,478",,
MADAGASCAR_ABIP_0014,4,,"10,068,758","9,052,202","8,012,068","10,749,467",TBD,
MADAGASCAR_ABIP_0014,5,,,,,,TBD,
MADAGASCAR_ABIP_0015,1,(Jul-2005 to Jun-2006),,,,,,
MADAGASCAR_ABIP_0015,2,,,,,,,
MADAGASCAR_ABIP_0015,3,,,,,,,
MADAGASCAR_ABIP_0015,4,,,,,,1-Dec-08,Pending
MADAGASCAR_ABIP_0015,5,,,,,,,
MADAGASCAR_ABIP_0016,1,(Jul-2005 to Jun-2006),,,,,,
MADAGASCAR_ABIP_0016,2,,,,,,,
MADAGASCAR_ABIP_0016,3,,,,,,,
MADAGASCAR_ABIP_0016,4,,,,,,TBD,
MADAGASCAR_ABIP_0016,5,,,,,,TBD,
MADAGASCAR_ABIP_0017,1,(Jul-2005 to Jun-2006),,,,,,
MADAGASCAR_ABIP_0017,2,,,,,,,
MADAGASCAR_ABIP_0017,3,,,0,0,3,5,33%
MADAGASCAR_ABIP_0017,4,,0,0,0,2,0,
MADAGASCAR_ABIP_0017,5,,0,,,,4,0%
MADAGASCAR_ABIP_0018,1,(Jul-2005 to Jun-2006),,,,,,
MADAGASCAR_ABIP_0018,2,,,,,,,
MADAGASCAR_ABIP_0018,3,,,,,,,
MADAGASCAR_ABIP_0018,4,,,0,1,1,3,67%
MADAGASCAR_ABIP_0018,5,,2,,,,1,
MADAGASCAR_ABIP_0019,1,(Jul-2005 to Jun-2006),,,,,,
MADAGASCAR_ABIP_0019,2,,,,,,,
MADAGASCAR_ABIP_0019,3,,,,,,,
MADAGASCAR_ABIP_0019,4,,,,,,40,0%
MADAGASCAR_ABIP_0019,5,,,,,,,
MADAGASCAR_ABIP_0020,1,(Jul-2005 to Jun-2006),,,,,,
MADAGASCAR_ABIP_0020,2,,,,,,,
MADAGASCAR_ABIP_0020,3,,,,,,,
MADAGASCAR_ABIP_0020,4,,,3,1,0,7,57%
MADAGASCAR_ABIP_0020,5,,,,,,,
MADAGASCAR_ABIP_0021,1,(Jul-2005 to Jun-2006),,,,,,
MADAGASCAR_ABIP_0021,2,,,,,,,
MADAGASCAR_ABIP_0021,3,,,,,"176,471",,
MADAGASCAR_ABIP_0021,4,,"397,328","636,878","875,092","962,961","3,000,000",32%
